CustomerID,ChurnProbability,MonthlyCharges,CustomerValue,EstimatedLoss,Priority
4859-ZSRDZ,0.02890950349446097,55.5,666.0,19.253729327311007,Low
6120-RJKLU,0.02006400081732442,79.95,959.4000000000001,19.24940238414105,Low
7401-JIXNM,0.01748618765699879,91.3,1095.6,19.15786719700787,Low
8595-SIZNC,0.06233595447909594,25.6,307.20000000000005,19.149605215978276,Low
4111-BNXIF,0.026779529753662917,59.55,714.5999999999999,19.13665196196752,Low
3108-PCCGG,0.018878475003859682,84.45,1013.4000000000001,19.131446568911404,Low
5386-THSLQ,0.03494309197154273,45.55,546.5999999999999,19.099894071645252,Low
7956-XQWGU,0.08187849114591476,19.4,232.79999999999998,19.061312738768954,Low
4981-FLTMF,0.024362438762195286,65.2,782.4000000000001,19.061172087541593,Low
9297-EONCV,0.017386174791991654,91.35,1096.1999999999998,19.058724806981246,Low
0757-WCUUZ,0.02503361663775744,63.35,760.2,19.030555368023204,Low
0016-QLJIS,0.017529974723419158,90.45,1085.4,19.027034564799155,Low
1834-ABKHQ,0.03110553366805908,50.95,611.4000000000001,19.017923284651324,Low
8565-WUXZU,0.018683953718522363,84.8,1017.5999999999999,19.012791303968356,Low
3034-ZBEQN,0.0453976626942647,34.7,416.40000000000003,18.903586745891822,Low
4560-WQAQW,0.022917246736837826,68.7,824.4000000000001,18.892978209849105,Low
7233-PAHHL,0.018740554518581812,84.0,1008.0,18.890478954730465,Low
8661-BOYNW,0.01862380233859136,84.4,1012.8000000000001,18.862187008525332,Low
7301-ABVAD,0.018107876611488924,86.6,1039.1999999999998,18.817705374659287,Low
1088-CNNKB,0.019601635203597843,80.0,960.0,18.817569795453927,Low
3372-CDXFJ,0.06394053453680144,24.5,294.0,18.798517153819624,Low
0455-ENTCR,0.01830691690823561,85.25,1023.0,18.72797599712503,Low
6131-IUNXN,0.07714389371897476,20.2,242.39999999999998,18.69967983747948,Low
1038-RQOST,0.07562792823918596,20.6,247.20000000000002,18.69522386072677,Low
4293-ETKAP,0.019596066686823715,79.4,952.8000000000001,18.671132339205638,Low
1488-SYSFC,0.07532888636346974,20.65,247.79999999999998,18.6664980408678,Low
1139-WUOAH,0.02910862780129552,53.35,640.2,18.635343518389394,Low
7564-GHCVB,0.019588117789258123,79.05,948.5999999999999,18.581288534890252,Low
2361-FJWNO,0.04296408131283703,36.0,432.0,18.560483127145595,Low
2541-YGPKE,0.024170337691457166,63.7,764.4000000000001,18.47580613134986,Low
0459-SPZHJ,0.018319368835794658,83.5,1002.0,18.356007573466247,Low
1227-UDMZR,0.016745360326801486,91.15,1093.8000000000002,18.31607512545547,Low
8645-KOMJQ,0.01857662184011507,81.95,983.4000000000001,18.26824991756916,Low
8869-TORSS,0.025186912394841134,60.35,724.2,18.24036195634395,Low
1187-WILMM,0.01698670497117764,89.4,1072.8000000000002,18.223337093079376,Low
5248-RPYWW,0.016768036329290862,90.15,1081.8000000000002,18.139661701026856,Low
0519-DRGTI,0.07424154245883662,20.35,244.20000000000002,18.129784668447904,Low
1930-QPBVZ,0.015823834449515083,95.1,1141.1999999999998,18.05815987378661,Low
2073-QBVBI,0.042283589525218455,35.45,425.40000000000003,17.987438984027932,Low
8221-HVAYI,0.021603920954185365,69.15,829.8000000000001,17.926933607783017,Low
5394-MEITZ,0.018493083121824083,80.6,967.1999999999999,17.886509995428252,Low
7665-VIGUD,0.07318032122892018,20.35,244.20000000000002,17.870634444102308,Low
8125-QPFJD,0.017515989595481472,84.9,1018.8000000000001,17.845290199876526,Low
5372-FBKBN,0.07165375919260986,20.75,249.0,17.841786038959853,Low
8752-IMQOS,0.07395526073533894,20.1,241.20000000000002,17.838008889363753,Low
0967-BMLBD,0.07422228001284227,20.0,240.0,17.813347203082145,Low
1952-DVVSW,0.07377836718440983,20.1,241.20000000000002,17.795342164879653,Low
7407-SUJIZ,0.07192215887002215,20.6,247.20000000000002,17.779157672669477,Low
5003-XZWWO,0.017591055761658154,84.2,1010.4000000000001,17.7740027415794,Low
2164-SOQXL,0.0737924096985951,20.05,240.60000000000002,17.754453773481984,Low
2225-ZRGSG,0.015687239016032254,93.9,1126.8000000000002,17.676380923265146,Low
2123-VSCOT,0.020403160515983135,72.1,865.1999999999999,17.652814478428606,Low
0221-NAUXK,0.0736325597333269,19.95,239.39999999999998,17.627634800158457,Low
5751-USDBL,0.018135219413674332,81.0,972.0,17.62743327009145,Low
3544-FBCAS,0.017534573774113774,83.6,1003.1999999999999,17.59068441019094,Low
8076-FEZKJ,0.07517005758964053,19.5,234.0,17.589793475975885,Low
2703-AMTUL,0.02732174600863524,53.65,643.8,17.589740080359366,Low
5702-KVQRD,0.017746101340392516,82.55,990.5999999999999,17.579287987792824,Low
7501-IWUNG,0.01984344774300666,73.8,885.5999999999999,17.573357321206696,Low
0707-HOVVN,0.01936668051133282,75.5,906.0,17.546212543267536,Low
3398-GCPMU,0.01630115617416713,89.55,1074.6,17.517222424759996,Low
3146-MSEGF,0.016572387022819563,88.05,1056.6,17.51038412831115,Low
2176-LVPNX,0.01623965642621568,89.85,1078.1999999999998,17.509597558745742,Low
6174-NRBTZ,0.047191188495731166,30.75,369.0,17.4135485549248,Low
1971-DTCZB,0.0159515425988396,90.95,1091.4,17.40951359237354,Low
1194-BHJYC,0.023337153077043635,62.15,745.8,17.404848764859143,Low
1568-BEKZM,0.016103053633703512,90.05,1080.6,17.400959756580015,Low
8084-OIVBS,0.07210802054845462,20.0,240.0,17.30592493162911,Low
4667-QONEA,0.01925199431873399,74.85,898.1999999999999,17.292141297086868,Low
5248-YGIJN,0.01595043562724001,90.25,1083.0,17.27432178430093,Low
2612-PHGOX,0.01890476069168141,76.1,913.1999999999999,17.263827463643462,Low
1568-LJSZU,0.015592294502201343,92.2,1106.4,17.251314637235566,Low
6064-ZATLR,0.027178765558719654,52.85,634.2,17.236773117340007,Low
9670-BPNXF,0.022959874436160918,62.55,750.5999999999999,17.233681751782385,Low
8165-CBKXO,0.025205867048800422,56.75,681.0,17.165195460233086,Low
1265-HVPZB,0.02151643255695335,66.4,796.8000000000001,17.144293461380432,Low
0487-VVUVK,0.0745944021407376,19.15,229.79999999999998,17.1417936119415,Low
7711-YIJWC,0.01681489115166001,84.9,1018.8000000000001,17.13101110531122,Low
7762-ONLJY,0.07237632013531947,19.7,236.39999999999998,17.109762079989522,Low
6322-HRPFA,0.02389755713974655,59.6,715.2,17.091532866346736,Low
4378-BZYFP,0.06928355179675331,20.5,246.0,17.043753742001314,Low
6701-YVNQG,0.016009300817105384,88.7,1064.4,17.040299789726973,Low
9442-JTWDL,0.07076873056221876,20.05,240.60000000000002,17.026956573269835,Low
0743-HNPFG,0.02030882377591396,69.75,837.0,16.998485500439987,Low
0513-RBGPE,0.022550332424515974,62.8,753.5999999999999,16.993930515115235,Low
3551-GAEGL,0.0465506582614806,30.4,364.79999999999995,16.98168013378812,Low
2753-JMMCV,0.019049468183323204,74.2,890.4000000000001,16.96164647043098,Low
2351-RRBUE,0.06840294903944671,20.65,247.79999999999998,16.950250771974893,Low
5260-UMPWX,0.06974285342626307,20.25,243.0,16.947513382581928,Low
9339-FIIJL,0.016420575755088748,85.95,1031.4,16.936181833798535,Low
7164-BPTUT,0.0157592343405692,89.55,1074.6,16.93487322237566,Low
5256-SKJGO,0.02582865019996926,54.6,655.2,16.922931611019862,Low
9313-QOLTZ,0.06739712977479952,20.9,250.79999999999998,16.90320014751972,Low
3569-VLDHH,0.01874442471175102,75.1,901.1999999999999,16.892475550230017,Low
0484-JPBRU,0.05572464048178731,25.25,303.0,16.884566065981556,Low
1623-NLDOT,0.04184799977470516,33.55,402.59999999999997,16.848004709296294,Low
4890-VMUAV,0.01963487915549316,71.5,858.0,16.846726315413132,Low
4254-QPEDE,0.02117115583327609,66.25,795.0,16.831068887454492,Low
6203-HBZPA,0.021947450975075625,63.9,766.8,16.82930540768799,Low
9467-ROOLM,0.07361840632298552,19.05,228.60000000000002,16.82916768543449,Low
0334-ZFJSR,0.021191538936124465,66.05,792.5999999999999,16.79641376077225,Low
4291-YZODP,0.06975437862556855,20.05,240.60000000000002,16.782903497311793,Low
2335-GSODA,0.034859614102572975,40.1,481.20000000000005,16.77444630615812,Low
0795-LAFGP,0.015446750204120759,90.4,1084.8000000000002,16.7566346214302,Low
3082-WQRVY,0.07081646084151712,19.65,235.79999999999998,16.698521466429735,Low
7649-PHJVR,0.07126570536168339,19.5,234.0,16.676175054633912,Low
0687-ZVTHB,0.019166837725155494,72.45,869.4000000000001,16.663648718250187,Low
0895-LNKRC,0.0713524804396223,19.45,233.39999999999998,16.653668934607843,Low
3750-YHRYO,0.06712002330613596,20.65,247.79999999999998,16.632341775260493,Low
4891-NLUBA,0.022534021808460043,61.45,737.4000000000001,16.61658768155844,Low
9702-AIUJO,0.030873952852875267,44.8,537.5999999999999,16.597837053705742,Low
6549-BTYPG,0.02271419657679788,60.8,729.5999999999999,16.57227782243173,Low
9746-YKGXB,0.03119162220837441,44.25,531.0,16.562751392646813,Low
4032-RMHCI,0.03883910423055713,35.4,424.79999999999995,16.498851477140665,Low
1429-UYJSV,0.06961622073112808,19.7,236.39999999999998,16.45727458083868,Low
0604-THJFP,0.01800734895987468,75.95,911.4000000000001,16.411897842029784,Low
0756-MPZRL,0.04056349300533728,33.7,404.40000000000003,16.403876571358396,Low
2387-KDZQY,0.06797944302795177,20.1,241.20000000000002,16.396641658341967,Low
5906-CVLHP,0.025201058523695974,54.15,649.8,16.37564782869764,Low
9871-ELEYA,0.020162560347529643,67.65,811.8000000000001,16.367966490124566,Low
0661-KQHNK,0.07152402385139643,19.0,228.0,16.307477438118386,Low
4295-YURET,0.018680705909153824,72.6,871.1999999999999,16.27463098805481,Low
3557-HTYWR,0.018296853560920628,74.05,888.5999999999999,16.25858407423407,Low
1015-JPFYW,0.06954283276737921,19.45,233.39999999999998,16.231297167906305,Low
3239-TPHPZ,0.06741370895025998,20.05,240.60000000000002,16.219738373432556,Low
8100-PNJMH,0.015179926463149246,88.85,1066.1999999999998,16.184837595009725,Low
6510-UPNKS,0.0542175002379667,24.8,297.6,16.13512807081889,Low
4872-VXRIL,0.020793891132410102,64.65,775.8000000000001,16.131900740523758,Low
6369-MCAKO,0.015086999758965436,89.05,1068.6,16.121967942430462,Low
3219-JQRSL,0.015040516808406741,89.1,1069.1999999999998,16.081320571548485,Low
5602-BVFMK,0.06938418628888668,19.3,231.60000000000002,16.069377544506157,Low
3283-WCWXT,0.05271575395609768,25.4,304.79999999999995,16.06776180581857,Low
5980-BDHPY,0.015369411700044565,87.1,1045.1999999999998,16.064109108886576,Low
5997-OPVFA,0.015016101535249324,89.05,1068.6,16.046206100567428,Low
3146-JTQHR,0.0679937770782364,19.6,235.20000000000002,15.992136368801201,Low
1525-LNLOJ,0.02104304011812381,63.3,759.5999999999999,15.984293273726843,Low
9541-ZPSEA,0.016568381340498237,80.35,964.1999999999999,15.975233288508399,Low
7579-KKLOE,0.014555397453825702,91.25,1095.0,15.938160211939143,Low
8413-YNHNV,0.014644546678822914,90.65,1087.8000000000002,15.930337877223568,Low
5039-LZRQT,0.06570580341082041,20.2,242.39999999999998,15.927086746782866,Low
2682-KEVRP,0.06616942122141672,20.05,240.60000000000002,15.920362745872865,Low
0123-CRBRT,0.015058454995284822,88.1,1057.1999999999998,15.919798621015111,Low
5993-BQHEA,0.06605373688092778,20.05,240.60000000000002,15.892529093551225,Low
7554-NEWDD,0.05151567564750406,25.7,308.4,15.88743436969025,Low
7975-JMZNT,0.014431595891690316,91.7,1100.4,15.880528119216024,Low
4849-PYRLQ,0.0180642873119026,73.25,879.0,15.878508547162385,Low
4933-IKULF,0.06393429801712268,20.65,247.79999999999998,15.842919048643,Low
4565-EVZMJ,0.02241019191746226,58.9,706.8,15.839523647262324,Low
3530-VWVGU,0.06630274545189559,19.9,238.79999999999998,15.833095613912665,Low
9479-HYNYL,0.016322085102765324,80.7,968.4000000000001,15.806307213517941,Low
8559-WNQZS,0.06435700904850689,20.45,245.39999999999998,15.793210020503588,Low
9359-UGBTK,0.01818833384124593,72.35,868.1999999999999,15.791111440969717,Low
8292-FRFZQ,0.03194016297062072,41.15,493.79999999999995,15.772052474892508,Low
0263-FJTQO,0.018581114970565166,70.5,846.0,15.71962326509813,Low
3401-URHDA,0.02185655881762439,59.9,718.8,15.71049447810841,Low
5199-FPUSP,0.03840279499349282,34.05,408.59999999999997,15.691382034341165,Low
4018-KJYUY,0.06485313081395913,20.15,241.79999999999998,15.681487030815317,Low
9127-QRZMH,0.021826077788467665,59.85,718.2,15.675489067677479,Low
4381-MHQDC,0.020036207028493264,65.0,780.0,15.628241482224746,Low
2498-XLDZR,0.017676627906145114,73.6,883.1999999999999,15.611997766707363,Low
9348-ROUAI,0.014332072085513629,90.3,1083.6,15.530233311862567,Low
4342-HFXWS,0.018471613841545775,69.7,836.4000000000001,15.449657817068887,Low
8573-JGCZW,0.06532907834058899,19.65,235.79999999999998,15.404596672710882,Low
7670-ZBPOQ,0.020994119550532236,61.05,732.5999999999999,15.380291982719914,Low
0771-CHWSK,0.01715717424970781,74.6,895.1999999999999,15.359102388338432,Low
8681-ICONS,0.06189098517673292,20.65,247.79999999999998,15.336586126794417,Low
6586-MYGKD,0.016561299569647914,76.95,923.4000000000001,15.292704022612885,Low
4701-LKOZD,0.014195806788099587,89.75,1077.0,15.288883910783255,Low
3423-HHXAO,0.06503265129768286,19.5,234.0,15.21764040365779,Low
0536-BGFMZ,0.061774183753386384,20.5,246.0,15.196449203333051,Low
4537-CIBHB,0.062450943550784836,20.25,243.0,15.175579282840715,Low
4835-YSJMR,0.025371749293847803,49.8,597.5999999999999,15.162157378003444,Low
9880-TDQAC,0.021047905798591584,60.0,720.0,15.15449217498594,Low
9483-GCPWE,0.06278457487597439,20.1,241.20000000000002,15.143639460085023,Low
2788-CJQAQ,0.06483830845673304,19.45,233.39999999999998,15.13326119380149,Low
5248-KWLAR,0.013919673753517643,90.35,1084.1999999999998,15.091710283563826,Low
6522-OIQSX,0.02287115812831764,54.95,659.4000000000001,15.081241669812654,Low
6166-YIPFO,0.019406742637689458,64.7,776.4000000000001,15.067394983902098,Low
1866-DIOQZ,0.018784036660806257,66.8,801.5999999999999,15.057283787302294,Low
9995-HOTOH,0.021233045091100165,59.0,708.0,15.032995924498916,Low
2226-ICFDO,0.014562986863333257,85.9,1030.8000000000002,15.011526858723924,Low
7677-SJJJK,0.06274896163862867,19.9,238.79999999999998,14.984452039304525,Low
5442-BXVND,0.05126496780609675,24.25,291.0,14.918105631574155,Low
8612-GXIDD,0.04885619883076858,25.4,304.79999999999995,14.891369403618262,Low
5696-JVVQY,0.0177005812450413,70.1,841.1999999999999,14.88972894332874,Low
9415-ZNBSX,0.0139220392419487,89.0,1068.0,14.868737910401212,Low
8766-PAFNE,0.015642528040429905,79.1,949.1999999999999,14.847887615976065,Low
8819-WFGGJ,0.022865259107950335,54.1,649.2,14.844126212881358,Low
6122-LJADA,0.013700092346960123,90.15,1081.8000000000002,14.820759900941463,Low
6551-ZCOTS,0.049461613620730496,24.9,298.79999999999995,14.77913014987427,Low
8510-TMWYB,0.020592902371543396,59.8,717.5999999999999,14.77746674181954,Low
4718-WXBGI,0.013338154375509576,91.95,1103.4,14.717319537937268,Low
6656-GULJQ,0.014662198827617112,83.55,1002.5999999999999,14.700320544568914,Low
8197-BFWVU,0.01311218100454333,93.25,1119.0,14.672530544083987,Low
4568-KNYWR,0.019309472386311186,63.25,759.0,14.65588954121019,Low
3911-RSNHI,0.01986716434696543,61.4,736.8,14.638126690844127,Low
2592-HODOV,0.06314544291940553,19.3,231.60000000000002,14.624484580134324,Low
5792-JALQC,0.020330729014234036,59.85,718.2,14.601529578022886,Low
8259-DZLIZ,0.022584351817764556,53.85,646.2,14.594008144639458,Low
6746-WAUWT,0.061710342003994556,19.7,236.39999999999998,14.588324849744312,Low
1431-CYWMH,0.0637558083935289,19.05,228.60000000000002,14.574577798760709,Low
2211-RMNHO,0.014203437608468475,85.3,1023.5999999999999,14.538638736028329,Low
5317-FLPJF,0.01972916752040453,61.35,736.2,14.524613128521816,Low
6229-UOLQL,0.023275957904365076,52.0,624.0,14.524197732323808,Low
1131-ALZWV,0.04919199675312923,24.6,295.20000000000005,14.52147744152375,Low
1345-ZUKID,0.062496174374563895,19.35,232.20000000000002,14.511611689773737,Low
8295-KMENE,0.01581750016989839,76.45,917.4000000000001,14.510974655864784,Low
6559-ILWKJ,0.02450061882118622,49.35,592.2,14.509266465906482,Low
1680-VDCWW,0.06106328062015563,19.8,237.60000000000002,14.50863547534898,Low
8218-FFJDS,0.013992957176039836,86.4,1036.8000000000002,14.507898000118104,Low
9830-ECLEN,0.024172911377175647,50.0,600.0,14.503746826305388,Low
7025-WCBNE,0.020278746350697822,59.6,715.2,14.503359390019083,Low
3779-OSWCF,0.012953409434255029,93.2,1118.4,14.487093111270825,Low
3556-BVQGL,0.06035320636086983,20.0,240.0,14.484769526608758,Low
6603-YRDCJ,0.019768740562159114,61.05,732.5999999999999,14.482579335837766,Low
4751-ERMAN,0.015990074870320652,75.4,904.8000000000001,14.467819742666128,Low
8469-SNFFH,0.015183312708115135,79.4,952.8000000000001,14.466660348292102,Low
3298-QEICA,0.034789624670558336,34.6,415.20000000000005,14.444652163215823,Low
6506-EYCNH,0.06154566761403996,19.55,234.60000000000002,14.438613622253778,Low
6765-MBQNU,0.04626492977379115,26.0,312.0,14.43465808942284,Low
4006-HKYHO,0.013863897595397488,86.7,1040.4,14.423999058251548,Low
3724-BSCVH,0.05877632515293024,20.45,245.39999999999998,14.42371019252908,Low
3181-VTHOE,0.023491619774584915,51.05,612.5999999999999,14.390966273910717,Low
7996-BPXHY,0.047929084963238375,25.0,300.0,14.378725488971513,Low
8414-OOEEL,0.015049880499777877,79.5,954.0,14.357585996788094,Low
3508-VLHCZ,0.013191346748173365,90.55,1086.6,14.333717376565177,Low
3967-KXAPS,0.012923443410688398,92.3,1107.6,14.314005921678469,Low
1964-SVLEA,0.060486792827030136,19.7,236.39999999999998,14.299077824309922,Low
2194-IIQOF,0.013288329476016053,89.3,1071.6,14.239773866498801,Low
6408-WHTEF,0.013261308239905782,89.4,1072.8000000000002,14.226731479770926,Low
4827-DPADN,0.014217632699462418,83.3,999.5999999999999,14.211945646382631,Low
6741-QRLUP,0.01474742118136833,80.3,963.5999999999999,14.210615050366522,Low
3549-ZTMNH,0.049272468171892715,24.0,288.0,14.190470833505103,Low
4425-OWHWB,0.06100107991062334,19.35,232.20000000000002,14.16445075524674,Low
0104-PPXDV,0.02339059109677917,50.3,603.5999999999999,14.118560786015905,Low
1498-DQNRX,0.05925324004334382,19.85,238.20000000000002,14.114121778324499,Low
1760-CAZHT,0.05643801618810811,20.8,249.60000000000002,14.086928840551787,Low
7795-CFOCW,0.027745615917773823,42.3,507.59999999999997,14.083674639861991,Low
4671-VJLCL,0.014661498947041173,79.85,958.1999999999999,14.048648291054851,Low
1951-IEYXM,0.012921589526278717,90.6,1087.1999999999998,14.04835213297022,Low
1763-KUAAW,0.05748955601381115,20.35,244.20000000000002,14.038949578572684,Low
2907-ILJBN,0.056729306981816614,20.6,247.20000000000002,14.023484685905068,Low
1265-ZFOSD,0.014348282179601192,81.3,975.5999999999999,13.99818409441892,Low
0829-DDVLK,0.058029843467002976,20.1,241.20000000000002,13.996798244241118,Low
4451-RWASJ,0.05959470381838334,19.5,234.0,13.945160693501702,Low
0203-HHYIJ,0.04592191980257009,25.3,303.6,13.941894852060281,Low
5583-EJXRD,0.02146647642264439,54.05,648.5999999999999,13.92315660772715,Low
0909-SELIE,0.014358686753161522,80.8,969.5999999999999,13.922182675865411,Low
2725-TTRIQ,0.013778425605793874,84.2,1010.4000000000001,13.921721232094132,Low
9142-XMYJH,0.05995174808783326,19.35,232.20000000000002,13.920795905994884,Low
6916-HIJSE,0.013668838051232621,84.85,1018.1999999999999,13.917610903765054,Low
6122-EFVKN,0.03241621524507707,35.75,429.0,13.906556340138062,Low
3721-CNZHX,0.05844602858323058,19.8,237.60000000000002,13.886776391375587,Low
1930-BZLHI,0.05683639405127711,20.35,244.20000000000002,13.879447427321871,Low
7817-OMJNA,0.05666184637888012,20.4,244.79999999999998,13.870819993549851,Low
8461-EFQYM,0.04760051668660272,24.25,291.0,13.851750355801393,Low
1929-ZCBHE,0.0286389047930882,40.3,483.59999999999997,13.849774357937452,Low
6481-LXPWL,0.03196405476575504,36.1,433.20000000000005,13.846828524525085,Low
5727-MYATE,0.012707326548998059,90.8,1089.6,13.845903007788284,Low
6509-TSGWN,0.04352981099046859,26.45,317.4,13.81636200837473,Low
5387-ASZNZ,0.018018657303095723,63.85,766.2,13.805895225631943,Low
6872-HXFNF,0.01967915332688317,58.35,700.2,13.779343159483597,Low
0357-NVCRI,0.05715787383191875,20.05,240.60000000000002,13.752184443959651,Low
6885-PKOAM,0.0133615327554849,85.75,1029.0,13.749017205393962,Low
1084-MNSMJ,0.013389337507751944,85.5,1026.0,13.737460282953494,Low
3938-YFPXD,0.01357846770490656,84.3,1011.5999999999999,13.735977930283475,Low
3249-VHRIP,0.026246300329248122,43.6,523.2,13.732064332262619,Low
3638-VBZTA,0.01321817089886297,86.5,1038.0,13.720461393019763,Low
4077-HWUYD,0.013057339185540614,87.55,1050.6,13.718040548328968,Low
9758-MFWGD,0.03820645426273211,29.9,358.79999999999995,13.70847578946828,Low
4723-BEGSG,0.013177321411530123,86.65,1039.8000000000002,13.701778803709024,Low
6195-MELTI,0.020861104486209547,54.65,655.8,13.68071232205622,Low
2990-IAJSV,0.012373252244792604,92.0,1104.0,13.660070478251034,Low
4547-FZJWE,0.019126852312309133,59.45,713.4000000000001,13.645096439601337,Low
6461-SZMCV,0.0128950684087561,87.95,1055.4,13.609455198601188,Low
1171-TYKUR,0.044635482721925836,25.4,304.79999999999995,13.604895133642993,Low
9110-HSGTV,0.013740094263064129,82.45,989.4000000000001,13.594449263875651,Low
3243-ZHOHY,0.056283136211298684,20.1,241.20000000000002,13.575492454165243,Low
2484-DGXPZ,0.05786364416796454,19.55,234.60000000000002,13.574810921804481,Low
9548-LIGTA,0.013894175032079945,81.05,972.5999999999999,13.513474636200952,Low
9227-YBAXE,0.013648109841245176,82.5,990.0,13.511628742832725,Low
0654-PQKDW,0.01590695392646822,70.75,849.0,13.505003883571518,Low
7029-IJEJK,0.025518508385437285,44.1,529.2,13.504394637573412,Low
5245-VDBUR,0.03173239319767796,35.45,425.40000000000003,13.498960066292206,Low
5879-HMFFH,0.01275359918580765,88.05,1056.6,13.475452899724361,Low
9253-VIFJQ,0.01666400389729531,67.05,804.5999999999999,13.407857535763807,Low
9108-EQPNQ,0.04265790931950232,26.1,313.20000000000005,13.36045719886813,Low
7873-CVMAW,0.0125700889128491,88.55,1062.6,13.356976478793452,Low
1506-YJTYT,0.015063384074001955,73.85,886.1999999999999,13.349170966380532,Low
2706-QZIHY,0.044047374613298045,25.2,302.4,13.319926083061327,Low
7269-JISCY,0.024638293888737044,45.05,540.5999999999999,13.319461676251244,Low
1915-OAKWD,0.05733139056694192,19.3,231.60000000000002,13.27795005530375,Low
3227-WLKLI,0.012085377116655992,91.55,1098.6,13.276995300358271,Low
7398-HPYZQ,0.012215481532548578,90.55,1086.6,13.273342233267284,Low
6681-ZSEXG,0.01855944170441502,59.5,714.0,13.251441376952323,Low
0839-JTCUD,0.01222633403208996,89.9,1078.8000000000002,13.18976915381865,Low
0307-BCOPK,0.05769418787741276,19.05,228.60000000000002,13.188891348776558,Low
7054-DMVAS,0.01682389827992617,65.3,783.5999999999999,13.183206692150145,Low
0946-FKYTX,0.036312399728439866,30.1,361.20000000000005,13.116038781912481,Low
5680-LQOGP,0.013241610434938761,82.45,989.4000000000001,13.101249364328412,Low
5505-OVWQW,0.05415535098974469,20.15,241.79999999999998,13.094763869320264,Low
0674-GCDXG,0.015154292275836726,71.9,862.8000000000001,13.075123375591929,Low
6508-NJYRO,0.05789821660565853,18.8,225.60000000000002,13.061837666236567,Low
3084-DOWLE,0.011813068258466938,92.0,1104.0,13.0416273573475,Low
3489-VSFRD,0.01803716032142385,60.25,723.0,13.040866912389443,Low
4782-OSFXZ,0.013129779520043561,82.7,992.4000000000001,13.029993195691231,Low
5485-ITNPC,0.012623422315230101,85.9,1030.8000000000002,13.01222372253919,Low
8580-QVLOC,0.011673655442263843,92.45,1109.4,12.95075334764751,Low
1734-ZMNTZ,0.043087245411403165,25.0,300.0,12.926173623420949,Low
6418-PIQSP,0.013288599069450669,81.0,972.0,12.91651829550605,Low
9617-UDPEU,0.055871319509703345,19.25,231.0,12.906274806741473,Low
9135-MGVPY,0.012696990983437611,84.7,1016.4000000000001,12.905221635565988,Low
9675-ICXCT,0.013302373758879276,80.8,969.5999999999999,12.897981596609345,Low
4311-QTTAI,0.05546117799875365,19.35,232.20000000000002,12.878085531310598,Low
5816-JMLGY,0.013288266700845732,80.4,964.8000000000001,12.820519712975964,Low
4702-HDRKD,0.02163340516121782,49.35,592.2,12.811302536473194,Low
2256-YLYLP,0.014604340165256085,72.95,875.4000000000001,12.784639380665178,Low
4616-EWBNJ,0.052918357008399565,20.1,241.20000000000002,12.763907710425975,Low
2885-HIJDH,0.012239377995788066,86.9,1042.8000000000002,12.763223374007797,Low
2239-CGBUZ,0.017557171672100934,60.5,726.0,12.746506633945279,Low
9891-NQDBD,0.0415596345550202,25.55,306.6,12.742183954569194,Low
9073-ZZIAY,0.012305798955140243,86.1,1033.1999999999998,12.714351480450896,Low
1577-HKTFG,0.0538618723058028,19.65,235.79999999999998,12.700629489708298,Low
1099-GODLO,0.05198113813863068,20.35,244.20000000000002,12.693793933453613,Low
0121-SNYRK,0.02986437149047269,35.4,424.79999999999995,12.686385009152797,Low
4359-INNWN,0.05260523914787233,20.05,240.60000000000002,12.656820538978083,Low
8404-VIOMB,0.016865581957406634,62.5,750.0,12.649186468054976,Low
8690-ZVLCL,0.011960350349869453,88.0,1056.0,12.630129969462143,Low
5456-ITGIC,0.016319755859535243,64.45,773.4000000000001,12.621699181764559,Low
8007-YYPWD,0.04188392055086631,25.05,300.6,12.590306517590413,Low
1133-KXCGE,0.052119651706841186,20.1,241.20000000000002,12.571259991690095,Low
7609-NRNCA,0.05349265180735274,19.55,234.60000000000002,12.549376114004955,Low
3957-HHLMR,0.01602715559278228,65.2,782.4000000000001,12.539646535792857,Low
9847-HNVGP,0.05236881416270594,19.95,239.39999999999998,12.5370941105518,Low
0191-EQUUH,0.02972845509510728,35.05,420.59999999999997,12.503788213002121,Low
6248-TKCQV,0.012875102996273355,80.6,967.1999999999999,12.452799617995588,Low
5996-EBTKM,0.014821363154462482,69.9,838.8000000000001,12.43215941396313,Low
2683-JXWQQ,0.030814654221675206,33.6,403.20000000000005,12.424468582179445,Low
2030-BTZRO,0.05071354349520271,20.4,244.79999999999998,12.414675447625623,Low
7527-QNRUS,0.04105533007011712,25.15,301.79999999999995,12.390498615161345,Low
0744-BIKKF,0.011880464617294135,86.65,1039.8000000000002,12.353307109062444,Low
5329-KRDTM,0.013308868517292065,77.35,928.1999999999999,12.353291757750494,Low
3178-CIFOT,0.052228535289838174,19.65,235.79999999999998,12.31548862134384,Low
9470-YFUYI,0.014450593046139196,71.0,852.0,12.311905275310595,Low
7196-LIWRH,0.052447434720659006,19.55,234.60000000000002,12.304168185466605,Low
8374-UULRV,0.011906280218950125,86.05,1032.6,12.294424954087898,Low
4203-QGNZA,0.05056224235888739,20.25,243.0,12.286624893209636,Low
9766-HGEDE,0.05290472895297873,19.35,232.20000000000002,12.284478062881663,Low
0269-XFESX,0.042003600372473394,24.35,292.20000000000005,12.273452028836727,Low
3891-NLXJB,0.02522128746706387,40.55,486.59999999999997,12.272678481473278,Low
